record_id,user_id,user_name,region,subscription_type,movie_id,title,genre,type,watch_time_minutes,duration_minutes,watch_date,rating,device,status
10882,U394,Charlotte Adams,Australia,Premium,M953,The Mandalorian,Comedy,Movie,25,30,2025-08-02,4,Tablet,Incomplete
10883,U953,Priya Nair,Australia,Premium,M749,Dune,Comedy,Movie,30,61,2025-09-20,4,Smart TV,Incomplete
10884,U869,Diya Reddy,Australia,Free,M651,Lucifer,Romance,Movie,58,60,2025-09-20,5,Laptop,Completed
10885,U712,Meera Kapoor,Canada,Premium,M810,Sacred Games,Thriller,TV Show,37,54,2025-09-08,1,Smart TV,Incomplete
10886,U658,Raj Sharma,Japan,Free,M449,Friends,Drama,TV Show,48,59,2025-10-02,5,Tablet,Incomplete
10887,U116,Arjun Mehra,Australia,Premium,M350,Vikings,Comedy,TV Show,37,49,2025-08-18,3,Laptop,Incomplete
10888,U162,Ella Turner,Canada,Premium,M628,Reacher,Adventure,Movie,119,175,2025-10-28,1,Tablet,Incomplete
10889,U995,Jack Anderson,USA,Standard,M609,Black Mirror,Drama,Movie,111,128,2025-08-29,4,Mobile,Incomplete
10890,U245,Ella Turner,USA,Premium,M864,Peaky Blinders,Comedy,Movie,69,116,2025-09-04,2,Laptop,Incomplete
10891,U283,Charlotte Adams,Canada,Free,M937,Game of Thrones,Sci-Fi,TV Show,18,36,2025-09-29,2,Tablet,Incomplete
10892,U789,David Wilson,India,Premium,M866,Breaking Bad,Sci-Fi,TV Show,40,56,2025-10-23,4,Tablet,Incomplete
10893,U942,Lucas Green,UK,Standard,M628,Narcos,Comedy,Movie,43,66,2025-10-16,4,Smart TV,Incomplete
10894,U432,Benjamin Scott,UK,Standard,M752,Friends,Fantasy,TV Show,23,31,2025-09-16,4,Smart TV,Incomplete
10895,U408,Aisha Khan,UAE,Standard,M640,Dark,Sci-Fi,Movie,61,83,2025-08-04,4,Laptop,Incomplete
10896,U100,Meera Kapoor,Australia,Premium,M793,Game of Thrones,Comedy,TV Show,14,21,2025-08-29,2,Mobile,Incomplete
10897,U714,Ethan Davis,UK,Standard,M186,The Witcher,Drama,Movie,48,59,2025-09-17,1,Tablet,Incomplete
10898,U101,Diya Reddy,Australia,Standard,M732,Sacred Games,Action,Movie,49,92,2025-08-16,4,Smart TV,Incomplete
10899,U720,Oliver Brown,USA,Standard,M971,Game of Thrones,Sci-Fi,TV Show,21,22,2025-08-28,3,Laptop,Completed
10900,U908,Jack Anderson,USA,Standard,M555,Dark,Crime,TV Show,17,29,2025-10-06,5,Mobile,Incomplete
10901,U145,Arnav Joshi,UAE,Standard,M251,Extraction,Adventure,TV Show,53,53,2025-10-06,1,Smart TV,Completed
10902,U584,Arjun Mehra,Japan,Premium,M142,Cobra Kai,Adventure,Movie,85,132,2025-10-19,1,Tablet,Incomplete
10903,U578,Benjamin Scott,UK,Standard,M479,Squid Game,Romance,TV Show,47,56,2025-09-06,4,Tablet,Incomplete
10904,U945,Noah Clark,India,Free,M613,The Office,Drama,Movie,84,121,2025-09-27,1,Tablet,Incomplete
10905,U534,Charlotte Adams,UAE,Premium,M103,Bridgerton,Thriller,Movie,38,72,2025-10-01,4,Tablet,Incomplete
10906,U213,Saanvi Jain,Australia,Free,M762,Inception,Thriller,TV Show,24,33,2025-09-24,4,Laptop,Incomplete
10907,U653,Yash Garg,UAE,Premium,M921,Sacred Games,Romance,TV Show,29,56,2025-08-19,4,Mobile,Incomplete
10908,U189,Ryan Moore,UAE,Premium,M106,Peaky Blinders,Comedy,TV Show,26,47,2025-08-08,3,Tablet,Incomplete
10909,U220,Meera Kapoor,UK,Standard,M467,Narcos,Crime,TV Show,23,35,2025-08-12,4,Laptop,Incomplete
10910,U430,Meera Kapoor,Canada,Standard,M645,Dark,Sci-Fi,Movie,52,89,2025-09-25,5,Mobile,Incomplete
10911,U630,Diya Reddy,UK,Free,M156,Narcos,Drama,Movie,63,119,2025-10-30,4,Tablet,Incomplete
10912,U774,Charlotte Adams,Australia,Standard,M742,Cobra Kai,Action,Movie,133,150,2025-08-26,5,Smart TV,Incomplete
10913,U764,Jack Anderson,Japan,Premium,M689,Breaking Bad,Adventure,TV Show,38,47,2025-10-09,2,Smart TV,Incomplete
10914,U730,Ava White,Japan,Standard,M372,Breaking Bad,Thriller,TV Show,36,54,2025-08-06,3,Smart TV,Incomplete
10915,U261,Neha Verma,India,Standard,M602,Sacred Games,Action,TV Show,29,42,2025-10-15,1,Tablet,Incomplete
10916,U308,Saanvi Jain,UAE,Standard,M474,Bridgerton,Romance,Movie,155,180,2025-09-28,4,Mobile,Incomplete
10917,U973,Emma Johnson,Canada,Standard,M382,The Office,Sci-Fi,TV Show,42,55,2025-08-20,2,Laptop,Incomplete
10918,U903,David Wilson,USA,Premium,M228,Bridgerton,Fantasy,Movie,60,116,2025-08-10,3,Smart TV,Incomplete
10919,U366,Neha Verma,Canada,Premium,M829,Reacher,Action,Movie,140,140,2025-09-13,4,Smart TV,Completed
10920,U417,Emma Johnson,Canada,Free,M563,Avatar,Adventure,Movie,128,158,2025-09-27,3,Tablet,Incomplete
10921,U588,Ryan Moore,USA,Free,M893,Interstellar,Adventure,Movie,143,154,2025-09-20,5,Laptop,Completed
10922,U119,Emma Johnson,India,Premium,M282,The Boys,Sci-Fi,Movie,38,65,2025-08-16,4,Tablet,Incomplete
10923,U665,Lucas Green,Canada,Free,M362,Lucifer,Romance,Movie,53,94,2025-08-14,3,Laptop,Incomplete
10924,U158,Yash Garg,Japan,Premium,M163,Black Mirror,Comedy,Movie,30,53,2025-10-05,4,Mobile,Incomplete
10925,U774,Diya Reddy,India,Premium,M240,Stranger Things,Sci-Fi,Movie,55,101,2025-10-06,2,Mobile,Incomplete
10926,U603,Lily Martin,USA,Premium,M889,Friends,Fantasy,Movie,48,56,2025-08-17,4,Tablet,Incomplete
10927,U279,Harshit Tiwari,India,Standard,M173,House of the Dragon,Fantasy,TV Show,37,60,2025-08-30,4,Smart TV,Incomplete
10928,U977,Harshit Tiwari,Japan,Free,M931,Dark,Thriller,TV Show,58,59,2025-10-27,4,Smart TV,Completed
10929,U664,Noah Clark,India,Premium,M469,Avatar,Fantasy,TV Show,39,54,2025-09-25,4,Tablet,Incomplete
10930,U384,Aarav Gupta,UAE,Standard,M821,Cobra Kai,Drama,Movie,59,68,2025-09-22,5,Laptop,Incomplete
10931,U108,Lily Martin,Canada,Free,M239,House of the Dragon,Action,Movie,65,125,2025-09-25,2,Tablet,Incomplete
10932,U682,Arnav Joshi,Australia,Free,M342,Game of Thrones,Crime,TV Show,25,28,2025-09-16,5,Tablet,Incomplete
10933,U517,Charlotte Adams,USA,Free,M278,Loki,Thriller,Movie,69,122,2025-08-30,3,Tablet,Incomplete
10934,U514,David Wilson,UK,Standard,M863,Reacher,Crime,Movie,66,115,2025-09-14,2,Mobile,Incomplete
10935,U172,Jack Anderson,Japan,Standard,M316,Peaky Blinders,Crime,Movie,99,165,2025-08-08,4,Mobile,Incomplete
10936,U133,Raj Sharma,Japan,Standard,M662,Reacher,Crime,TV Show,20,36,2025-09-06,2,Mobile,Incomplete
10937,U722,Noah Clark,Japan,Standard,M476,Wednesday,Adventure,TV Show,36,38,2025-08-12,3,Smart TV,Completed
10938,U510,Lucas Green,Canada,Free,M702,Inception,Thriller,Movie,45,72,2025-08-12,2,Tablet,Incomplete
10939,U669,Sarah Lee,USA,Premium,M712,Stranger Things,Romance,TV Show,35,53,2025-10-27,1,Tablet,Incomplete
10940,U833,Charlotte Adams,UK,Premium,M554,The Witcher,Crime,Movie,107,116,2025-08-30,1,Tablet,Completed
10941,U934,Lucas Green,India,Premium,M727,Dark,Sci-Fi,TV Show,27,31,2025-10-02,2,Laptop,Incomplete
10942,U115,Emma Johnson,UAE,Premium,M263,Cobra Kai,Romance,TV Show,37,41,2025-10-07,4,Smart TV,Completed
10943,U612,Benjamin Scott,India,Free,M958,Money Heist,Comedy,Movie,106,133,2025-10-06,4,Smart TV,Incomplete
10944,U208,Aisha Khan,UK,Standard,M152,Jawan,Thriller,Movie,97,111,2025-08-10,4,Smart TV,Incomplete
10945,U838,Oliver Brown,India,Premium,M168,Black Mirror,Sci-Fi,Movie,81,115,2025-10-28,5,Laptop,Incomplete
10946,U613,Aarav Gupta,Canada,Standard,M125,Friends,Thriller,TV Show,24,25,2025-08-16,3,Laptop,Completed
10947,U630,Benjamin Scott,India,Standard,M637,The Witcher,Romance,TV Show,16,31,2025-09-13,3,Tablet,Incomplete
10948,U752,Isabella Thomas,USA,Standard,M142,Breaking Bad,Sci-Fi,TV Show,30,30,2025-10-05,1,Laptop,Completed
10949,U789,Lily Martin,Canada,Premium,M236,Dune,Thriller,TV Show,30,46,2025-09-06,3,Tablet,Incomplete
10950,U597,Aisha Khan,Canada,Premium,M755,The Office,Crime,Movie,116,150,2025-08-22,3,Laptop,Incomplete
10951,U144,Mia Patel,Australia,Free,M983,The Witcher,Romance,Movie,28,57,2025-10-09,1,Mobile,Incomplete
10952,U553,Isabella Thomas,UK,Premium,M206,Bridgerton,Thriller,TV Show,36,36,2025-09-09,1,Mobile,Completed
10953,U881,Neha Verma,UAE,Standard,M949,Vikings,Fantasy,TV Show,37,44,2025-08-24,2,Smart TV,Incomplete
10954,U840,Diya Reddy,UK,Premium,M395,Avatar,Comedy,Movie,18,35,2025-08-13,5,Mobile,Incomplete
10955,U553,Raj Sharma,UK,Premium,M145,Lucifer,Romance,Movie,150,169,2025-08-04,1,Laptop,Incomplete
10956,U159,Priya Nair,Canada,Premium,M838,Peaky Blinders,Drama,TV Show,14,24,2025-10-10,4,Laptop,Incomplete
10957,U738,Aisha Khan,India,Free,M992,Inception,Thriller,TV Show,20,41,2025-08-22,5,Tablet,Incomplete
10958,U668,Ryan Moore,India,Free,M942,The Witcher,Crime,TV Show,31,46,2025-08-31,1,Tablet,Incomplete
10959,U442,Aarav Gupta,Japan,Premium,M750,Loki,Crime,TV Show,31,53,2025-08-07,5,Smart TV,Incomplete
10960,U335,David Wilson,Japan,Free,M518,The Boys,Action,Movie,153,169,2025-09-27,5,Smart TV,Completed
10961,U386,Ryan Moore,UK,Standard,M123,The Flash,Action,TV Show,22,35,2025-09-29,3,Laptop,Incomplete
10962,U352,Yash Garg,UAE,Free,M854,Game of Thrones,Romance,TV Show,18,24,2025-08-09,5,Laptop,Incomplete
10963,U317,Rohan Singh,USA,Free,M828,Sacred Games,Adventure,TV Show,31,45,2025-10-07,4,Smart TV,Incomplete
10964,U279,Isabella Thomas,India,Premium,M837,Wednesday,Adventure,TV Show,35,44,2025-10-04,1,Mobile,Incomplete
10965,U736,Arnav Joshi,Australia,Premium,M157,The Mandalorian,Action,Movie,117,142,2025-08-16,3,Tablet,Incomplete
10966,U467,Meera Kapoor,USA,Free,M635,The Boys,Action,Movie,66,76,2025-09-19,2,Laptop,Incomplete
10967,U893,Noah Clark,Australia,Premium,M164,The Mandalorian,Drama,TV Show,37,53,2025-10-13,3,Smart TV,Incomplete
10968,U110,Noah Clark,UK,Premium,M258,Cobra Kai,Comedy,Movie,74,127,2025-09-07,5,Laptop,Incomplete
10969,U973,Benjamin Scott,UAE,Free,M547,Jawan,Sci-Fi,Movie,74,89,2025-09-16,1,Mobile,Incomplete
10970,U582,Aarav Gupta,UK,Premium,M498,Wednesday,Drama,Movie,42,45,2025-10-04,2,Laptop,Completed
10971,U264,Lucas Green,Canada,Standard,M642,House of the Dragon,Thriller,TV Show,24,26,2025-08-25,2,Tablet,Completed
10972,U398,Meera Kapoor,India,Premium,M873,Peaky Blinders,Adventure,TV Show,26,40,2025-10-29,5,Tablet,Incomplete
10973,U765,Benjamin Scott,India,Free,M737,The Mandalorian,Adventure,Movie,45,66,2025-09-02,2,Mobile,Incomplete
10974,U851,Sophia Hall,Canada,Free,M581,Wednesday,Comedy,Movie,81,84,2025-08-28,2,Mobile,Completed
10975,U744,Priya Nair,Canada,Free,M461,House of the Dragon,Romance,Movie,58,79,2025-10-02,3,Tablet,Incomplete
10976,U542,Isabella Thomas,USA,Standard,M609,The Crown,Adventure,Movie,18,35,2025-10-23,2,Mobile,Incomplete
10977,U806,Aarav Gupta,USA,Premium,M962,The Office,Adventure,Movie,45,55,2025-09-18,4,Tablet,Incomplete
10978,U782,Oliver Brown,Australia,Free,M576,Loki,Drama,TV Show,29,48,2025-10-29,1,Tablet,Incomplete
10979,U517,Oliver Brown,Japan,Free,M379,Peaky Blinders,Action,TV Show,44,48,2025-09-17,2,Laptop,Completed
10980,U612,Lily Martin,Australia,Free,M484,Friends,Sci-Fi,Movie,34,63,2025-09-15,2,Mobile,Incomplete
10981,U536,Sarah Lee,Canada,Premium,M727,Spider-Man: No Way Home,Fantasy,Movie,106,142,2025-09-22,4,Tablet,Incomplete
10982,U611,Ava White,India,Free,M884,The Boys,Action,Movie,49,58,2025-10-29,4,Smart TV,Incomplete
10983,U442,Lucas Green,USA,Free,M906,Narcos,Drama,TV Show,17,29,2025-10-04,5,Mobile,Incomplete
10984,U379,Aisha Khan,UK,Standard,M441,Cobra Kai,Romance,Movie,125,156,2025-08-08,2,Laptop,Incomplete
10985,U373,Emma Johnson,Australia,Standard,M493,The Flash,Comedy,Movie,114,160,2025-10-13,5,Tablet,Incomplete
10986,U700,Oliver Brown,Japan,Free,M257,Inception,Fantasy,TV Show,17,29,2025-09-22,2,Smart TV,Incomplete
10987,U834,Lily Martin,Australia,Free,M936,Avatar,Romance,TV Show,29,30,2025-08-16,4,Laptop,Completed
10988,U225,Lucas Green,Canada,Premium,M604,Wednesday,Sci-Fi,Movie,74,139,2025-10-01,5,Tablet,Incomplete
10989,U993,Rohan Singh,UAE,Premium,M853,The Crown,Adventure,Movie,64,64,2025-10-15,1,Tablet,Completed
10990,U266,Yash Garg,India,Standard,M682,Peaky Blinders,Drama,TV Show,26,31,2025-08-25,2,Mobile,Incomplete
10991,U468,Benjamin Scott,Canada,Free,M839,House of the Dragon,Drama,Movie,48,48,2025-09-11,3,Mobile,Completed
10992,U376,Emma Johnson,UK,Premium,M226,Inception,Adventure,Movie,121,166,2025-09-02,2,Smart TV,Incomplete
10993,U866,Arjun Mehra,India,Free,M682,The Boys,Comedy,TV Show,19,29,2025-10-20,1,Tablet,Incomplete
10994,U547,Lucas Green,Canada,Free,M733,Bridgerton,Drama,TV Show,41,55,2025-10-15,2,Laptop,Incomplete
10995,U986,Harshit Tiwari,USA,Standard,M820,Squid Game,Crime,TV Show,29,39,2025-08-03,3,Mobile,Incomplete
10996,U864,Lucas Green,UAE,Free,M159,Vikings,Sci-Fi,Movie,122,127,2025-09-07,3,Laptop,Completed
10997,U845,Aarav Gupta,UAE,Premium,M920,Wednesday,Action,TV Show,28,57,2025-08-17,1,Smart TV,Incomplete
10998,U614,Raj Sharma,USA,Standard,M674,House of the Dragon,Drama,Movie,69,94,2025-09-15,1,Mobile,Incomplete
10999,U638,Priya Nair,USA,Premium,M437,Dark,Romance,Movie,51,96,2025-10-15,2,Laptop,Incomplete
11000,U303,Saanvi Jain,India,Premium,M280,Extraction,Drama,Movie,83,94,2025-08-21,1,Mobile,Incomplete
11001,U979,Saanvi Jain,India,Free,M648,Peaky Blinders,Comedy,Movie,77,143,2025-08-19,1,Smart TV,Incomplete
11002,U119,Aarav Gupta,USA,Free,M763,Avatar,Fantasy,TV Show,16,26,2025-08-30,2,Laptop,Incomplete
11003,U782,Aarav Gupta,India,Free,M152,House of the Dragon,Action,TV Show,17,28,2025-08-08,2,Mobile,Incomplete
11004,U130,Ava White,UAE,Standard,M838,Breaking Bad,Fantasy,Movie,74,93,2025-09-06,1,Tablet,Incomplete
11005,U829,Arjun Mehra,UAE,Free,M968,House of the Dragon,Fantasy,Movie,86,88,2025-09-08,2,Smart TV,Completed
11006,U149,David Wilson,UK,Standard,M711,Interstellar,Thriller,Movie,97,119,2025-08-17,4,Laptop,Incomplete
11007,U813,Rohan Singh,Australia,Standard,M471,Loki,Action,TV Show,23,36,2025-10-17,5,Mobile,Incomplete
11008,U974,Yash Garg,India,Free,M959,Reacher,Thriller,Movie,130,152,2025-08-21,1,Laptop,Incomplete
11009,U606,Jack Anderson,Japan,Standard,M781,Breaking Bad,Adventure,Movie,62,73,2025-09-28,1,Laptop,Incomplete
11010,U921,Isabella Thomas,UAE,Premium,M780,Stranger Things,Sci-Fi,TV Show,28,37,2025-09-09,4,Mobile,Incomplete
11011,U715,David Wilson,India,Standard,M558,Spider-Man: No Way Home,Thriller,TV Show,15,21,2025-10-29,1,Mobile,Incomplete
11012,U121,Saanvi Jain,India,Free,M844,House of the Dragon,Adventure,TV Show,21,30,2025-09-25,5,Mobile,Incomplete
11013,U294,Aarav Gupta,UK,Standard,M673,Interstellar,Romance,TV Show,26,42,2025-10-06,5,Laptop,Incomplete
11014,U927,Harshit Tiwari,UK,Standard,M386,Inception,Thriller,TV Show,20,33,2025-10-19,4,Mobile,Incomplete
11015,U581,Jack Anderson,UAE,Free,M841,Avatar,Crime,TV Show,33,34,2025-09-29,4,Mobile,Completed
11016,U540,Charlotte Adams,Canada,Standard,M919,Wednesday,Thriller,TV Show,25,28,2025-08-31,2,Laptop,Incomplete
11017,U980,Lily Martin,UK,Premium,M984,Black Mirror,Fantasy,Movie,43,56,2025-08-24,2,Mobile,Incomplete
11018,U949,Jack Anderson,UK,Free,M506,Vikings,Crime,TV Show,40,56,2025-08-13,5,Tablet,Incomplete
11019,U774,Ava White,UAE,Premium,M943,Wednesday,Crime,TV Show,12,21,2025-09-01,3,Mobile,Incomplete
11020,U793,Noah Clark,Canada,Premium,M271,Inception,Adventure,TV Show,26,52,2025-10-29,1,Laptop,Incomplete
11021,U913,Jack Anderson,Australia,Premium,M572,Friends,Fantasy,Movie,82,87,2025-10-23,5,Mobile,Completed
11022,U126,Isabella Thomas,Australia,Premium,M512,Jawan,Fantasy,Movie,109,148,2025-08-05,3,Tablet,Incomplete
11023,U554,Lucas Green,Canada,Free,M256,Reacher,Adventure,TV Show,14,21,2025-08-03,2,Smart TV,Incomplete
11024,U291,Saanvi Jain,USA,Standard,M156,House of the Dragon,Crime,TV Show,24,40,2025-08-14,5,Smart TV,Incomplete
11025,U453,Raj Sharma,UK,Free,M328,The Boys,Action,TV Show,14,22,2025-10-11,1,Tablet,Incomplete
11026,U906,Arnav Joshi,Japan,Free,M535,Peaky Blinders,Fantasy,Movie,108,154,2025-08-26,5,Mobile,Incomplete
11027,U557,Lily Martin,Canada,Free,M408,Dark,Adventure,TV Show,18,30,2025-09-08,2,Laptop,Incomplete
11028,U669,Mia Patel,Canada,Free,M789,The Boys,Adventure,Movie,128,130,2025-09-03,1,Mobile,Completed
11029,U225,Priya Nair,Australia,Standard,M206,Loki,Comedy,Movie,90,155,2025-08-13,4,Smart TV,Incomplete
11030,U446,Mia Patel,Canada,Free,M111,The Crown,Fantasy,Movie,35,35,2025-10-28,3,Mobile,Completed
11031,U130,Benjamin Scott,USA,Free,M933,Vikings,Comedy,TV Show,24,26,2025-09-17,2,Tablet,Completed
11032,U852,Priya Nair,Japan,Free,M512,Jawan,Action,Movie,28,42,2025-09-02,5,Tablet,Incomplete
11033,U663,Arjun Mehra,India,Standard,M373,Inception,Fantasy,Movie,96,119,2025-10-25,2,Tablet,Incomplete
11034,U229,Emma Johnson,USA,Standard,M454,Vikings,Sci-Fi,Movie,35,70,2025-10-28,2,Laptop,Incomplete
11035,U716,Jack Anderson,USA,Premium,M597,The Boys,Romance,Movie,30,40,2025-08-13,2,Smart TV,Incomplete
11036,U215,Sarah Lee,UAE,Standard,M225,Breaking Bad,Fantasy,TV Show,56,59,2025-09-22,5,Tablet,Completed
11037,U554,Neha Verma,USA,Premium,M620,Reacher,Action,TV Show,24,24,2025-08-05,3,Laptop,Completed
11038,U626,Emma Johnson,India,Standard,M358,Inception,Thriller,TV Show,40,41,2025-09-16,4,Laptop,Completed
11039,U645,Sarah Lee,India,Free,M327,Dune,Adventure,Movie,49,60,2025-09-24,2,Mobile,Incomplete
11040,U985,Noah Clark,UK,Premium,M393,Mirzapur,Sci-Fi,Movie,47,70,2025-08-21,5,Mobile,Incomplete
11041,U592,Aisha Khan,Japan,Standard,M911,Vikings,Crime,Movie,132,144,2025-08-04,4,Mobile,Completed
11042,U888,Lucas Green,India,Free,M138,Loki,Thriller,Movie,58,115,2025-09-06,2,Mobile,Incomplete
11043,U282,Ava White,UK,Premium,M128,Narcos,Comedy,Movie,125,142,2025-10-01,3,Smart TV,Incomplete
11044,U162,Jack Anderson,Japan,Standard,M484,Extraction,Thriller,Movie,35,45,2025-08-14,4,Smart TV,Incomplete
11045,U200,Lily Martin,UK,Standard,M381,Cobra Kai,Sci-Fi,TV Show,39,58,2025-10-25,2,Mobile,Incomplete
11046,U489,Arjun Mehra,USA,Free,M208,The Flash,Drama,Movie,110,128,2025-10-07,1,Mobile,Incomplete
11047,U118,Lucas Green,UK,Free,M430,The Mandalorian,Thriller,Movie,78,147,2025-08-19,1,Laptop,Incomplete
11048,U135,Meera Kapoor,USA,Free,M535,The Flash,Comedy,TV Show,30,59,2025-10-17,3,Laptop,Incomplete
11049,U370,Aisha Khan,India,Free,M245,The 100,Sci-Fi,Movie,79,90,2025-08-29,4,Smart TV,Incomplete
11050,U377,Sarah Lee,USA,Premium,M118,Reacher,Comedy,Movie,110,118,2025-10-06,4,Laptop,Completed
11051,U329,Noah Clark,Australia,Free,M536,The Crown,Romance,TV Show,29,57,2025-09-28,2,Smart TV,Incomplete
11052,U147,Jack Anderson,Japan,Standard,M521,Jawan,Drama,TV Show,18,28,2025-10-19,5,Smart TV,Incomplete
11053,U140,Isabella Thomas,USA,Standard,M125,The 100,Adventure,TV Show,21,30,2025-08-02,1,Tablet,Incomplete
11054,U150,Sarah Lee,India,Premium,M138,Friends,Adventure,TV Show,27,28,2025-10-01,5,Mobile,Completed
11055,U106,Raj Sharma,India,Standard,M352,Peaky Blinders,Fantasy,Movie,17,31,2025-09-17,4,Tablet,Incomplete
11056,U914,Aisha Khan,UK,Standard,M141,Peaky Blinders,Drama,Movie,102,117,2025-08-13,2,Laptop,Incomplete
11057,U336,David Wilson,India,Free,M922,The Mandalorian,Drama,Movie,19,25,2025-08-31,3,Laptop,Incomplete
11058,U501,Harshit Tiwari,UK,Free,M605,Squid Game,Comedy,TV Show,16,29,2025-08-04,4,Laptop,Incomplete
11059,U470,Mia Patel,Japan,Free,M460,Loki,Fantasy,Movie,25,51,2025-08-04,5,Smart TV,Incomplete
11060,U139,Harshit Tiwari,UAE,Standard,M772,Peaky Blinders,Comedy,TV Show,18,25,2025-09-19,4,Mobile,Incomplete
11061,U966,Arnav Joshi,India,Premium,M541,Reacher,Fantasy,Movie,80,136,2025-09-29,5,Laptop,Incomplete
11062,U558,Jack Anderson,Canada,Standard,M418,Bridgerton,Drama,Movie,24,37,2025-09-18,3,Mobile,Incomplete
11063,U369,Jack Anderson,India,Premium,M745,Lucifer,Action,TV Show,55,55,2025-09-11,3,Smart TV,Completed
11064,U823,Sarah Lee,USA,Standard,M302,Sacred Games,Crime,Movie,79,140,2025-08-20,1,Smart TV,Incomplete
11065,U780,Oliver Brown,UAE,Standard,M523,The Flash,Adventure,Movie,96,146,2025-09-29,4,Tablet,Incomplete
11066,U477,Ryan Moore,India,Premium,M247,Inception,Comedy,TV Show,25,47,2025-08-02,2,Smart TV,Incomplete
11067,U561,Priya Nair,Canada,Premium,M488,Dune,Fantasy,Movie,103,150,2025-09-10,1,Tablet,Incomplete
11068,U934,Aisha Khan,USA,Standard,M131,Loki,Romance,TV Show,25,44,2025-09-19,1,Mobile,Incomplete
11069,U214,Harshit Tiwari,India,Premium,M294,Dune,Romance,TV Show,49,60,2025-08-21,4,Laptop,Incomplete
11070,U455,Mia Patel,UK,Free,M338,The Witcher,Crime,Movie,73,101,2025-09-30,5,Mobile,Incomplete
11071,U295,Lily Martin,Canada,Premium,M438,Breaking Bad,Fantasy,Movie,119,143,2025-10-22,3,Smart TV,Incomplete
11072,U512,Harshit Tiwari,USA,Free,M191,Spider-Man: No Way Home,Drama,TV Show,17,34,2025-09-04,1,Tablet,Incomplete
11073,U980,Harshit Tiwari,Canada,Premium,M431,The Crown,Sci-Fi,Movie,132,148,2025-08-29,5,Smart TV,Incomplete
11074,U277,Aisha Khan,Canada,Standard,M330,The 100,Crime,Movie,92,172,2025-10-24,5,Mobile,Incomplete
11075,U614,Harshit Tiwari,India,Premium,M649,Loki,Drama,Movie,53,90,2025-10-12,5,Tablet,Incomplete
11076,U196,Lucas Green,Australia,Premium,M538,The Mandalorian,Action,TV Show,46,56,2025-10-04,3,Smart TV,Incomplete
11077,U949,Ava White,USA,Standard,M807,Loki,Fantasy,Movie,59,87,2025-08-04,2,Mobile,Incomplete
11078,U515,Noah Clark,UK,Standard,M758,Friends,Thriller,TV Show,31,58,2025-10-24,3,Smart TV,Incomplete
11079,U741,Oliver Brown,UK,Premium,M348,The Office,Action,TV Show,28,40,2025-10-02,2,Laptop,Incomplete
11080,U770,David Wilson,USA,Premium,M325,Narcos,Drama,Movie,169,176,2025-10-08,5,Mobile,Completed
11081,U923,Aisha Khan,USA,Standard,M601,Spider-Man: No Way Home,Drama,TV Show,19,33,2025-08-24,3,Laptop,Incomplete
11082,U942,Raj Sharma,Canada,Free,M521,Loki,Action,TV Show,32,34,2025-08-19,4,Mobile,Completed
11083,U271,Isabella Thomas,UK,Free,M774,Reacher,Fantasy,TV Show,26,31,2025-09-01,2,Laptop,Incomplete
11084,U551,Aarav Gupta,Australia,Free,M634,Spider-Man: No Way Home,Crime,Movie,61,90,2025-09-10,1,Mobile,Incomplete
11085,U439,Priya Nair,India,Standard,M369,Jawan,Adventure,Movie,33,57,2025-08-22,2,Laptop,Incomplete
11086,U803,Jack Anderson,Canada,Free,M545,The Boys,Thriller,Movie,75,114,2025-10-15,2,Laptop,Incomplete
11087,U125,Priya Nair,Australia,Free,M957,The Office,Fantasy,TV Show,28,28,2025-10-05,3,Smart TV,Completed
11088,U915,Aisha Khan,Japan,Free,M136,Wednesday,Sci-Fi,TV Show,15,24,2025-09-06,2,Laptop,Incomplete
11089,U607,Mia Patel,USA,Free,M313,The Flash,Fantasy,TV Show,20,21,2025-09-10,5,Smart TV,Completed
11090,U679,Arjun Mehra,UAE,Free,M526,Dark,Comedy,Movie,110,135,2025-08-22,5,Tablet,Incomplete
11091,U958,Jack Anderson,UK,Standard,M729,The Crown,Crime,TV Show,47,53,2025-09-20,3,Tablet,Incomplete
11092,U316,Raj Sharma,UK,Premium,M517,The Flash,Drama,TV Show,15,20,2025-08-28,2,Mobile,Incomplete
11093,U664,Jack Anderson,Japan,Free,M267,Dune,Drama,TV Show,16,22,2025-08-25,1,Mobile,Incomplete
11094,U918,Meera Kapoor,Australia,Free,M363,Narcos,Action,Movie,50,100,2025-10-26,3,Tablet,Incomplete
11095,U140,Jack Anderson,India,Standard,M817,Loki,Crime,Movie,133,135,2025-09-16,1,Mobile,Completed
11096,U864,Saanvi Jain,India,Free,M761,Peaky Blinders,Crime,Movie,75,86,2025-09-26,4,Smart TV,Incomplete
11097,U173,Benjamin Scott,UK,Standard,M561,Peaky Blinders,Crime,TV Show,20,23,2025-08-12,3,Tablet,Incomplete
11098,U518,Lucas Green,USA,Free,M926,The Mandalorian,Romance,TV Show,45,55,2025-10-12,3,Smart TV,Incomplete
11099,U695,Jack Anderson,India,Premium,M755,The Witcher,Crime,Movie,33,39,2025-08-21,1,Tablet,Incomplete
11100,U804,Benjamin Scott,USA,Standard,M748,The Mandalorian,Sci-Fi,TV Show,45,50,2025-08-09,2,Tablet,Completed
11101,U762,Arnav Joshi,Canada,Free,M739,Vikings,Adventure,TV Show,17,20,2025-08-20,5,Laptop,Incomplete
